time_of_day,day_of_week,vehicle_count_north,vehicle_count_south,vehicle_count_east,vehicle_count_west,green_light_north,green_light_south,green_light_east,green_light_west,yellow_light_north,yellow_light_south,yellow_light_east,yellow_light_west,red_light_north,red_light_south,red_light_east,red_light_west
4,1,51,33,2,84,60.90909090909091,50.0,31.21212121212121,80.9090909090909,5,5,5,5,-108.03030303030303,-108.03030303030303,-108.03030303030303,-108.03030303030303
20,6,81,47,9,39,79.0909090909091,58.484848484848484,35.45454545454545,53.63636363636364,5,5,5,5,-111.66666666666663,-111.66666666666663,-111.66666666666669,-111.66666666666669
13,3,98,55,97,22,89.3939393939394,63.333333333333336,88.78787878787878,43.33333333333333,5,5,5,5,-169.84848484848487,-169.84848484848487,-169.84848484848487,-169.84848484848487
1,4,92,75,88,55,85.75757575757575,75.45454545454545,83.33333333333333,63.333333333333336,5,5,5,5,-192.87878787878782,-192.87878787878782,-192.87878787878782,-192.87878787878788
10,1,51,64,34,5,60.90909090909091,68.78787878787878,50.60606060606061,33.03030303030303,5,5,5,5,-98.33333333333334,-98.33333333333334,-98.33333333333334,-98.33333333333331
18,3,28,30,79,85,46.96969696969697,48.18181818181819,77.87878787878788,81.51515151515152,5,5,5,5,-139.54545454545456,-139.54545454545456,-139.54545454545456,-139.54545454545456
6,3,37,3,1,49,52.42424242424242,31.81818181818182,30.606060606060606,59.6969696969697,5,5,5,5,-59.54545454545456,-59.54545454545456,-59.54545454545456,-59.54545454545453
5,1,41,49,23,36,54.848484848484844,59.6969696969697,43.93939393939394,51.81818181818182,5,5,5,5,-95.30303030303031,-95.30303030303031,-95.30303030303031,-95.30303030303031
1,5,20,68,73,63,42.121212121212125,71.21212121212122,74.24242424242425,68.18181818181819,5,5,5,5,-140.75757575757575,-140.75757575757575,-140.75757575757575,-140.75757575757575
5,3,41,29,37,53,54.848484848484844,47.57575757575758,52.42424242424242,62.121212121212125,5,5,5,5,-101.96969696969697,-101.96969696969697,-101.96969696969697,-101.969696969697
17,5,12,87,21,71,37.27272727272727,82.72727272727272,42.72727272727273,73.03030303030303,5,5,5,5,-120.75757575757575,-120.75757575757575,-120.75757575757575,-120.75757575757575
1,1,63,58,25,48,68.18181818181819,65.15151515151516,45.151515151515156,59.09090909090909,5,5,5,5,-122.57575757575759,-122.57575757575759,-122.57575757575759,-122.57575757575759
17,5,16,66,42,98,39.696969696969695,70.0,55.45454545454545,89.3939393939394,5,5,5,5,-139.5454545454545,-139.5454545454545,-139.54545454545456,-139.54545454545456
14,2,8,74,54,10,34.84848484848485,74.84848484848484,62.72727272727273,36.06060606060606,5,5,5,5,-93.48484848484847,-93.48484848484847,-93.48484848484847,-93.48484848484847
18,4,40,44,38,87,54.24242424242424,56.666666666666664,53.03030303030303,82.72727272727272,5,5,5,5,-131.66666666666666,-131.66666666666666,-131.66666666666666,-131.66666666666666
1,7,0,3,90,48,30.0,31.81818181818182,84.54545454545455,59.09090909090909,5,5,5,5,-90.45454545454547,-90.45454545454547,-90.45454545454547,-90.45454545454544
19,3,1,25,28,20,30.606060606060606,45.151515151515156,46.96969696969697,42.121212121212125,5,5,5,5,-49.84848484848487,-49.84848484848487,-49.84848484848487,-49.84848484848487
5,6,59,26,19,65,65.75757575757575,45.75757575757576,41.515151515151516,69.39393939393939,5,5,5,5,-107.42424242424238,-107.42424242424238,-107.42424242424244,-107.42424242424238
0,4,47,45,90,62,58.484848484848484,57.27272727272727,84.54545454545455,67.57575757575758,5,5,5,5,-152.87878787878788,-152.87878787878788,-152.87878787878788,-152.87878787878788
23,7,28,63,40,82,46.96969696969697,68.18181818181819,54.24242424242424,79.69696969696969,5,5,5,5,-134.0909090909091,-134.0909090909091,-134.0909090909091,-134.0909090909091
14,5,96,90,53,27,88.18181818181819,84.54545454545455,62.121212121212125,46.36363636363636,5,5,5,5,-166.21212121212125,-166.21212121212125,-166.21212121212125,-166.21212121212125
22,3,9,50,19,16,35.45454545454545,60.303030303030305,41.515151515151516,39.696969696969695,5,5,5,5,-61.96969696969694,-61.96969696969697,-61.96969696969697,-61.969696969697
9,5,57,49,18,5,64.54545454545455,59.6969696969697,40.90909090909091,33.03030303030303,5,5,5,5,-83.18181818181819,-83.18181818181819,-83.18181818181819,-83.18181818181819
18,2,59,5,83,18,65.75757575757575,33.03030303030303,80.3030303030303,40.90909090909091,5,5,5,5,-104.99999999999997,-104.99999999999997,-105.0,-105.0
16,1,20,58,98,55,42.121212121212125,65.15151515151516,89.3939393939394,63.333333333333336,5,5,5,5,-145.0,-145.0,-145.0,-145.0
4,3,27,14,65,27,46.36363636363636,38.484848484848484,69.39393939393939,46.36363636363636,5,5,5,5,-85.60606060606062,-85.60606060606062,-85.60606060606062,-85.60606060606057
3,7,74,29,29,65,74.84848484848484,47.57575757575758,47.57575757575758,69.39393939393939,5,5,5,5,-124.39393939393938,-124.39393939393938,-124.39393939393938,-124.39393939393938
9,7,33,41,52,37,50.0,54.848484848484844,61.515151515151516,52.42424242424242,5,5,5,5,-103.78787878787881,-103.78787878787881,-103.78787878787881,-103.78787878787875
23,2,7,36,33,36,34.24242424242424,51.81818181818182,50.0,51.81818181818182,5,5,5,5,-72.87878787878788,-72.87878787878788,-72.87878787878788,-72.87878787878788
16,2,58,41,21,67,65.15151515151516,54.848484848484844,42.72727272727273,70.60606060606061,5,5,5,5,-118.33333333333331,-118.33333333333331,-118.33333333333331,-118.33333333333331
9,3,85,34,66,85,81.51515151515152,50.60606060606061,70.0,81.51515151515152,5,5,5,5,-168.63636363636363,-168.63636363636363,-168.63636363636363,-168.63636363636363
16,5,71,86,5,89,73.03030303030303,82.12121212121212,33.03030303030303,83.93939393939394,5,5,5,5,-157.12121212121212,-157.12121212121212,-157.12121212121212,-157.12121212121212
19,6,48,5,78,48,59.09090909090909,33.03030303030303,77.27272727272728,59.09090909090909,5,5,5,5,-113.4848484848485,-113.4848484848485,-113.4848484848485,-113.4848484848485
23,7,78,67,26,42,77.27272727272728,70.60606060606061,45.75757575757576,55.45454545454545,5,5,5,5,-134.09090909090907,-134.09090909090907,-134.09090909090907,-134.09090909090912
4,7,16,17,9,35,39.696969696969695,40.303030303030305,35.45454545454545,51.21212121212121,5,5,5,5,-51.66666666666666,-51.66666666666666,-51.666666666666686,-51.666666666666686
1,2,59,72,72,57,65.75757575757575,73.63636363636364,73.63636363636364,64.54545454545455,5,5,5,5,-162.57575757575756,-162.57575757575756,-162.57575757575756,-162.57575757575756
5,4,86,28,96,12,82.12121212121212,46.96969696969697,88.18181818181819,37.27272727272727,5,5,5,5,-139.54545454545456,-139.54545454545456,-139.54545454545456,-139.54545454545456
20,2,87,76,95,51,82.72727272727272,76.06060606060606,87.57575757575756,60.90909090909091,5,5,5,5,-192.27272727272725,-192.27272727272725,-192.27272727272725,-192.27272727272725
1,6,44,58,47,57,56.666666666666664,65.15151515151516,58.484848484848484,64.54545454545455,5,5,5,5,-129.84848484848487,-129.84848484848487,-129.84848484848487,-129.84848484848487
12,5,82,46,69,31,79.69696969696969,57.878787878787875,71.81818181818181,48.78787878787879,5,5,5,5,-143.1818181818182,-143.1818181818182,-143.1818181818182,-143.18181818181813
10,5,68,16,58,80,71.21212121212122,39.696969696969695,65.15151515151516,78.48484848484848,5,5,5,5,-139.54545454545456,-139.54545454545456,-139.54545454545456,-139.5454545454545
10,4,31,95,99,99,48.78787878787879,87.57575757575756,90.0,90.0,5,5,5,5,-201.36363636363637,-201.36363636363637,-201.36363636363637,-201.36363636363637
15,7,43,21,58,59,56.06060606060606,42.72727272727273,65.15151515151516,65.75757575757575,5,5,5,5,-114.69696969696969,-114.69696969696969,-114.69696969696969,-114.69696969696969
10,2,64,67,1,82,68.78787878787878,70.60606060606061,30.606060606060606,79.69696969696969,5,5,5,5,-134.69696969696966,-134.69696969696966,-134.6969696969697,-134.69696969696966
18,5,86,68,28,57,82.12121212121212,71.21212121212122,46.96969696969697,64.54545454545455,5,5,5,5,-149.84848484848487,-149.84848484848487,-149.84848484848487,-149.84848484848487
14,6,7,36,67,98,34.24242424242424,51.81818181818182,70.60606060606061,89.3939393939394,5,5,5,5,-131.0606060606061,-131.0606060606061,-131.06060606060606,-131.06060606060606
22,3,76,48,64,55,76.06060606060606,59.09090909090909,68.78787878787878,63.333333333333336,5,5,5,5,-152.27272727272725,-152.27272727272725,-152.27272727272725,-152.27272727272725
22,1,71,12,82,27,73.03030303030303,37.27272727272727,79.69696969696969,46.36363636363636,5,5,5,5,-121.36363636363637,-121.36363636363637,-121.36363636363637,-121.36363636363635
15,1,86,33,25,0,82.12121212121212,50.0,45.151515151515156,30.0,5,5,5,5,-92.27272727272728,-92.27272727272728,-92.27272727272728,-92.27272727272728
10,1,42,85,88,41,55.45454545454545,81.51515151515152,83.33333333333333,54.848484848484844,5,5,5,5,-160.15151515151513,-160.15151515151513,-160.15151515151513,-160.15151515151513
21,7,0,52,9,81,30.0,61.515151515151516,35.45454545454545,79.0909090909091,5,5,5,5,-91.06060606060606,-91.06060606060606,-91.06060606060606,-91.06060606060606
15,2,50,86,52,47,60.303030303030305,82.12121212121212,61.515151515151516,58.484848484848484,5,5,5,5,-147.42424242424244,-147.42424242424244,-147.42424242424244,-147.42424242424244
7,4,23,50,78,39,43.93939393939394,60.303030303030305,77.27272727272728,53.63636363636364,5,5,5,5,-120.15151515151518,-120.15151515151518,-120.15151515151518,-120.15151515151516
3,5,98,2,58,96,89.3939393939394,31.21212121212121,65.15151515151516,88.18181818181819,5,5,5,5,-158.939393939394,-158.939393939394,-158.939393939394,-158.939393939394
7,3,23,41,21,62,43.93939393939394,54.848484848484844,42.72727272727273,67.57575757575758,5,5,5,5,-94.09090909090907,-94.09090909090907,-94.09090909090907,-94.0909090909091
3,6,16,97,50,75,39.696969696969695,88.78787878787878,60.303030303030305,75.45454545454545,5,5,5,5,-149.24242424242425,-149.24242424242425,-149.24242424242425,-149.24242424242425
23,3,4,31,47,71,32.42424242424242,48.78787878787879,58.484848484848484,73.03030303030303,5,5,5,5,-97.72727272727272,-97.72727272727272,-97.72727272727272,-97.72727272727275
2,6,19,50,20,87,41.515151515151516,60.303030303030305,42.121212121212125,82.72727272727272,5,5,5,5,-111.66666666666666,-111.66666666666666,-111.66666666666666,-111.66666666666669
2,7,20,84,21,79,42.121212121212125,80.9090909090909,42.72727272727273,77.87878787878788,5,5,5,5,-128.63636363636363,-128.63636363636363,-128.63636363636363,-128.63636363636363
17,2,57,45,99,3,64.54545454545455,57.27272727272727,90.0,31.81818181818182,5,5,5,5,-128.63636363636363,-128.63636363636363,-128.63636363636365,-128.63636363636365
18,1,30,20,97,37,48.18181818181819,42.121212121212125,88.78787878787878,52.42424242424242,5,5,5,5,-116.5151515151515,-116.5151515151515,-116.5151515151515,-116.51515151515153
18,2,99,43,29,26,90.0,56.06060606060606,47.57575757575758,45.75757575757576,5,5,5,5,-124.39393939393938,-124.39393939393938,-124.39393939393938,-124.39393939393938
20,7,10,10,24,8,36.06060606060606,36.06060606060606,44.54545454545455,34.84848484848485,5,5,5,5,-36.51515151515153,-36.51515151515153,-36.51515151515153,-36.5151515151515
4,4,51,67,27,15,60.90909090909091,70.60606060606061,46.36363636363636,39.09090909090909,5,5,5,5,-101.96969696969697,-101.96969696969697,-101.96969696969697,-101.969696969697
17,4,14,0,64,55,38.484848484848484,30.0,68.78787878787878,63.333333333333336,5,5,5,5,-85.6060606060606,-85.6060606060606,-85.6060606060606,-85.6060606060606
9,7,82,91,44,75,79.69696969696969,85.15151515151516,56.666666666666664,75.45454545454545,5,5,5,5,-181.96969696969694,-181.96969696969694,-181.96969696969694,-181.96969696969694
21,6,6,62,67,30,33.63636363636364,67.57575757575758,70.60606060606061,48.18181818181819,5,5,5,5,-105.0,-105.0,-105.0,-105.0
20,5,27,23,6,87,46.36363636363636,43.93939393939394,33.63636363636364,82.72727272727272,5,5,5,5,-91.66666666666666,-91.66666666666666,-91.66666666666666,-91.66666666666663
5,5,50,98,48,13,60.303030303030305,89.3939393939394,59.09090909090909,37.87878787878788,5,5,5,5,-131.66666666666669,-131.66666666666669,-131.66666666666669,-131.66666666666669
0,6,57,12,8,24,64.54545454545455,37.27272727272727,34.84848484848485,44.54545454545455,5,5,5,5,-66.21212121212119,-66.21212121212119,-66.21212121212125,-66.21212121212122
4,4,4,97,35,33,32.42424242424242,88.78787878787878,51.21212121212121,50.0,5,5,5,5,-107.42424242424241,-107.42424242424241,-107.42424242424241,-107.42424242424241
8,4,4,10,82,66,32.42424242424242,36.06060606060606,79.69696969696969,70.0,5,5,5,5,-103.18181818181819,-103.18181818181819,-103.18181818181819,-103.18181818181819
11,4,93,99,0,23,86.36363636363637,90.0,30.0,43.93939393939394,5,5,5,5,-135.3030303030303,-135.3030303030303,-135.3030303030303,-135.3030303030303
13,2,95,50,9,72,87.57575757575756,60.303030303030305,35.45454545454545,73.63636363636364,5,5,5,5,-141.96969696969694,-141.96969696969694,-141.96969696969694,-141.96969696969694
1,4,7,16,35,25,34.24242424242424,39.696969696969695,51.21212121212121,45.151515151515156,5,5,5,5,-55.30303030303031,-55.30303030303031,-55.30303030303031,-55.30303030303031
16,3,63,98,72,19,68.18181818181819,89.3939393939394,73.63636363636364,41.515151515151516,5,5,5,5,-157.72727272727275,-157.72727272727275,-157.72727272727275,-157.72727272727275
13,1,9,81,45,63,35.45454545454545,79.0909090909091,57.27272727272727,68.18181818181819,5,5,5,5,-125.0,-125.0,-125.0,-125.00000000000003
12,4,37,85,31,9,52.42424242424242,81.51515151515152,48.78787878787879,35.45454545454545,5,5,5,5,-103.18181818181819,-103.18181818181819,-103.18181818181819,-103.18181818181816
8,6,95,23,31,82,87.57575757575756,43.93939393939394,48.78787878787879,79.69696969696969,5,5,5,5,-145.0,-145.0,-145.0,-145.0
14,1,91,18,5,66,85.15151515151516,40.90909090909091,33.03030303030303,70.0,5,5,5,5,-114.0909090909091,-114.0909090909091,-114.0909090909091,-114.0909090909091
21,2,80,36,47,23,78.48484848484848,51.81818181818182,58.484848484848484,43.93939393939394,5,5,5,5,-117.72727272727275,-117.72727272727275,-117.72727272727272,-117.72727272727275
14,6,94,84,37,4,86.96969696969697,80.9090909090909,52.42424242424242,32.42424242424242,5,5,5,5,-137.72727272727275,-137.72727272727275,-137.7272727272727,-137.72727272727275
23,1,7,7,16,66,34.24242424242424,34.24242424242424,39.696969696969695,70.0,5,5,5,5,-63.18181818181819,-63.18181818181819,-63.18181818181819,-63.18181818181819
10,6,24,27,73,57,44.54545454545455,46.36363636363636,74.24242424242425,64.54545454545455,5,5,5,5,-114.69696969696969,-114.69696969696969,-114.69696969696969,-114.69696969696969
15,2,72,4,26,26,73.63636363636364,32.42424242424242,45.75757575757576,45.75757575757576,5,5,5,5,-82.57575757575756,-82.57575757575756,-82.57575757575756,-82.57575757575756
16,3,65,16,53,79,69.39393939393939,39.696969696969695,62.121212121212125,77.87878787878788,5,5,5,5,-134.0909090909091,-134.0909090909091,-134.09090909090907,-134.09090909090907
3,2,78,35,49,14,77.27272727272728,51.21212121212121,59.6969696969697,38.484848484848484,5,5,5,5,-111.66666666666669,-111.66666666666669,-111.66666666666669,-111.66666666666669
0,2,49,18,34,34,59.6969696969697,40.90909090909091,50.60606060606061,50.60606060606061,5,5,5,5,-86.81818181818181,-86.81818181818181,-86.81818181818181,-86.81818181818181
7,6,66,63,84,75,70.0,68.18181818181819,80.9090909090909,75.45454545454545,5,5,5,5,-179.54545454545456,-179.54545454545456,-179.54545454545456,-179.5454545454545
16,7,48,90,24,52,59.09090909090909,84.54545454545455,44.54545454545455,61.515151515151516,5,5,5,5,-134.6969696969697,-134.6969696969697,-134.6969696969697,-134.6969696969697
2,5,35,97,27,43,51.21212121212121,88.78787878787878,46.36363636363636,56.06060606060606,5,5,5,5,-127.42424242424244,-127.42424242424244,-127.42424242424241,-127.42424242424244
19,4,67,10,14,25,70.60606060606061,36.06060606060606,38.484848484848484,45.151515151515156,5,5,5,5,-75.30303030303031,-75.30303030303031,-75.30303030303031,-75.30303030303031
14,4,77,53,3,46,76.66666666666666,62.121212121212125,31.81818181818182,57.878787878787875,5,5,5,5,-113.48484848484847,-113.48484848484847,-113.48484848484847,-113.48484848484847
14,3,40,44,92,33,54.24242424242424,56.666666666666664,85.75757575757575,50.0,5,5,5,5,-131.66666666666666,-131.66666666666666,-131.66666666666666,-131.66666666666666
23,3,88,46,72,86,83.33333333333333,57.878787878787875,73.63636363636364,82.12121212121212,5,5,5,5,-181.96969696969694,-181.96969696969694,-181.969696969697,-181.96969696969694
21,4,61,11,26,94,66.96969696969697,36.666666666666664,45.75757575757576,86.96969696969697,5,5,5,5,-121.36363636363635,-121.36363636363635,-121.36363636363635,-121.36363636363635
13,5,9,20,25,49,35.45454545454545,42.121212121212125,45.151515151515156,59.6969696969697,5,5,5,5,-67.42424242424244,-67.42424242424244,-67.42424242424244,-67.42424242424244
22,4,20,10,18,83,42.121212121212125,36.06060606060606,40.90909090909091,80.3030303030303,5,5,5,5,-84.39393939393938,-84.39393939393938,-84.39393939393938,-84.3939393939394
13,7,35,91,91,11,51.21212121212121,85.15151515151516,85.15151515151516,36.666666666666664,5,5,5,5,-143.1818181818182,-143.1818181818182,-143.1818181818182,-143.1818181818182
23,5,11,4,16,86,36.666666666666664,32.42424242424242,39.696969696969695,82.12121212121212,5,5,5,5,-75.9090909090909,-75.9090909090909,-75.9090909090909,-75.90909090909088
1,3,90,80,42,3,84.54545454545455,78.48484848484848,55.45454545454545,31.81818181818182,5,5,5,5,-135.3030303030303,-135.3030303030303,-135.3030303030303,-135.3030303030303
12,1,1,55,40,86,30.606060606060606,63.333333333333336,54.24242424242424,82.12121212121212,5,5,5,5,-115.30303030303031,-115.30303030303031,-115.30303030303031,-115.30303030303031
13,6,12,19,41,47,37.27272727272727,41.515151515151516,54.848484848484844,58.484848484848484,5,5,5,5,-77.12121212121212,-77.12121212121212,-77.12121212121212,-77.1212121212121
23,7,52,40,49,54,61.515151515151516,54.24242424242424,59.6969696969697,62.72727272727273,5,5,5,5,-123.18181818181816,-123.18181818181816,-123.18181818181819,-123.18181818181819
18,7,31,45,83,0,48.78787878787879,57.27272727272727,80.3030303030303,30.0,5,5,5,5,-101.36363636363637,-101.36363636363637,-101.36363636363637,-101.36363636363637
6,3,94,11,39,88,86.96969696969697,36.666666666666664,53.63636363636364,83.33333333333333,5,5,5,5,-145.60606060606057,-145.60606060606057,-145.60606060606062,-145.60606060606062
2,3,15,69,38,65,39.09090909090909,71.81818181818181,53.03030303030303,69.39393939393939,5,5,5,5,-118.33333333333331,-118.33333333333331,-118.33333333333331,-118.33333333333334
14,2,31,16,22,29,48.78787878787879,39.696969696969695,43.33333333333333,47.57575757575758,5,5,5,5,-64.39393939393938,-64.39393939393938,-64.39393939393938,-64.39393939393938
22,7,31,18,95,2,48.78787878787879,40.90909090909091,87.57575757575756,31.21212121212121,5,5,5,5,-93.48484848484847,-93.48484848484847,-93.48484848484847,-93.48484848484847
13,2,97,25,51,20,88.78787878787878,45.151515151515156,60.90909090909091,42.121212121212125,5,5,5,5,-121.96969696969697,-121.96969696969697,-121.96969696969697,-121.96969696969697
10,2,10,47,46,88,36.06060606060606,58.484848484848484,57.878787878787875,83.33333333333333,5,5,5,5,-120.75757575757575,-120.75757575757575,-120.75757575757575,-120.75757575757575
14,6,9,51,62,83,35.45454545454545,60.90909090909091,67.57575757575758,80.3030303030303,5,5,5,5,-129.24242424242425,-129.24242424242425,-129.24242424242425,-129.24242424242425
12,2,14,95,96,48,38.484848484848484,87.57575757575756,88.18181818181819,59.09090909090909,5,5,5,5,-158.33333333333337,-158.33333333333337,-158.33333333333337,-158.33333333333331
17,5,16,69,68,85,39.696969696969695,71.81818181818181,71.21212121212122,81.51515151515152,5,5,5,5,-149.24242424242425,-149.24242424242425,-149.24242424242425,-149.24242424242425
5,4,39,54,42,84,53.63636363636364,62.72727272727273,55.45454545454545,80.9090909090909,5,5,5,5,-137.72727272727275,-137.72727272727275,-137.72727272727275,-137.72727272727275
2,1,17,99,47,61,40.303030303030305,90.0,58.484848484848484,66.96969696969697,5,5,5,5,-140.75757575757575,-140.75757575757575,-140.75757575757575,-140.75757575757575
18,3,54,74,33,96,62.72727272727273,74.84848484848484,50.0,88.18181818181819,5,5,5,5,-160.75757575757575,-160.75757575757575,-160.75757575757575,-160.75757575757575
14,5,72,32,39,37,73.63636363636364,49.39393939393939,53.63636363636364,52.42424242424242,5,5,5,5,-114.09090909090912,-114.09090909090912,-114.09090909090912,-114.09090909090907
22,1,24,61,74,14,44.54545454545455,66.96969696969697,74.84848484848484,38.484848484848484,5,5,5,5,-109.84848484848487,-109.84848484848487,-109.84848484848487,-109.84848484848484
4,7,58,87,60,51,65.15151515151516,82.72727272727272,66.36363636363637,60.90909090909091,5,5,5,5,-160.15151515151513,-160.15151515151513,-160.15151515151513,-160.15151515151513
9,7,77,22,49,78,76.66666666666666,43.33333333333333,59.6969696969697,77.27272727272728,5,5,5,5,-141.969696969697,-141.969696969697,-141.969696969697,-141.96969696969694
6,7,88,14,66,45,83.33333333333333,38.484848484848484,70.0,57.27272727272727,5,5,5,5,-134.0909090909091,-134.0909090909091,-134.0909090909091,-134.09090909090907
16,5,21,26,61,24,42.72727272727273,45.75757575757576,66.96969696969697,44.54545454545455,5,5,5,5,-85.0,-85.0,-85.0,-85.0
6,5,29,74,57,20,47.57575757575758,74.84848484848484,64.54545454545455,42.121212121212125,5,5,5,5,-114.0909090909091,-114.0909090909091,-114.0909090909091,-114.09090909090912
21,3,83,63,32,87,80.3030303030303,68.18181818181819,49.39393939393939,82.72727272727272,5,5,5,5,-165.60606060606062,-165.60606060606062,-165.60606060606062,-165.60606060606057
11,4,84,80,74,4,80.9090909090909,78.48484848484848,74.84848484848484,32.42424242424242,5,5,5,5,-151.66666666666663,-151.66666666666663,-151.66666666666669,-151.66666666666663
16,2,43,50,15,69,56.06060606060606,60.303030303030305,39.09090909090909,71.81818181818181,5,5,5,5,-112.27272727272728,-112.27272727272728,-112.27272727272728,-112.27272727272728
12,7,31,52,81,46,48.78787878787879,61.515151515151516,79.0909090909091,57.878787878787875,5,5,5,5,-132.27272727272728,-132.27272727272728,-132.27272727272725,-132.27272727272728
19,6,50,77,93,86,60.303030303030305,76.66666666666666,86.36363636363637,82.12121212121212,5,5,5,5,-190.4545454545455,-190.4545454545455,-190.4545454545455,-190.4545454545455
3,4,45,90,47,67,57.27272727272727,84.54545454545455,58.484848484848484,70.60606060606061,5,5,5,5,-155.90909090909093,-155.90909090909093,-155.90909090909093,-155.90909090909093
9,6,20,81,9,90,42.121212121212125,79.0909090909091,35.45454545454545,84.54545454545455,5,5,5,5,-126.21212121212125,-126.21212121212125,-126.21212121212125,-126.21212121212125
2,3,98,91,81,17,89.3939393939394,85.15151515151516,79.0909090909091,40.303030303030305,5,5,5,5,-178.93939393939394,-178.93939393939394,-178.93939393939394,-178.939393939394
8,3,31,50,37,20,48.78787878787879,60.303030303030305,52.42424242424242,42.121212121212125,5,5,5,5,-88.63636363636363,-88.63636363636363,-88.63636363636365,-88.63636363636363
12,3,93,46,18,91,86.36363636363637,57.878787878787875,40.90909090909091,85.15151515151516,5,5,5,5,-155.3030303030303,-155.3030303030303,-155.3030303030303,-155.3030303030303
17,1,38,3,35,98,53.03030303030303,31.81818181818182,51.21212121212121,89.3939393939394,5,5,5,5,-110.45454545454547,-110.45454545454547,-110.45454545454547,-110.45454545454547
14,6,11,6,58,85,36.666666666666664,33.63636363636364,65.15151515151516,81.51515151515152,5,5,5,5,-101.969696969697,-101.969696969697,-101.96969696969694,-101.96969696969697
3,4,46,34,62,22,57.878787878787875,50.60606060606061,67.57575757575758,43.33333333333333,5,5,5,5,-104.39393939393938,-104.39393939393938,-104.39393939393938,-104.39393939393938
14,4,17,47,76,63,40.303030303030305,58.484848484848484,76.06060606060606,68.18181818181819,5,5,5,5,-128.03030303030303,-128.03030303030303,-128.03030303030306,-128.03030303030306
21,5,20,72,45,66,42.121212121212125,73.63636363636364,57.27272727272727,70.0,5,5,5,5,-128.03030303030303,-128.03030303030303,-128.03030303030306,-128.03030303030303
1,5,12,71,2,39,37.27272727272727,73.03030303030303,31.21212121212121,53.63636363636364,5,5,5,5,-80.15151515151518,-80.15151515151518,-80.15151515151513,-80.15151515151516
14,7,20,44,73,9,42.121212121212125,56.666666666666664,74.24242424242425,35.45454545454545,5,5,5,5,-93.4848484848485,-93.4848484848485,-93.4848484848485,-93.4848484848485
7,5,7,80,64,88,34.24242424242424,78.48484848484848,68.78787878787878,83.33333333333333,5,5,5,5,-149.84848484848482,-149.84848484848482,-149.84848484848482,-149.84848484848487
7,3,45,80,90,51,57.27272727272727,78.48484848484848,84.54545454545455,60.90909090909091,5,5,5,5,-166.21212121212125,-166.21212121212125,-166.21212121212125,-166.21212121212125
16,4,6,96,7,71,33.63636363636364,88.18181818181819,34.24242424242424,73.03030303030303,5,5,5,5,-114.0909090909091,-114.0909090909091,-114.0909090909091,-114.09090909090912
11,6,22,95,50,74,43.33333333333333,87.57575757575756,60.303030303030305,74.84848484848484,5,5,5,5,-151.060606060606,-151.060606060606,-151.060606060606,-151.06060606060606
18,3,95,71,80,60,87.57575757575756,73.03030303030303,78.48484848484848,66.36363636363637,5,5,5,5,-190.45454545454544,-190.45454545454544,-190.4545454545455,-190.45454545454544
9,1,74,18,72,63,74.84848484848484,40.90909090909091,73.63636363636364,68.18181818181819,5,5,5,5,-142.57575757575756,-142.57575757575756,-142.57575757575762,-142.57575757575756
8,5,85,62,5,4,81.51515151515152,67.57575757575758,33.03030303030303,32.42424242424242,5,5,5,5,-99.54545454545456,-99.54545454545456,-99.54545454545456,-99.54545454545453
4,3,21,37,88,52,42.72727272727273,52.42424242424242,83.33333333333333,61.515151515151516,5,5,5,5,-125.0,-125.0,-125.0,-125.0
5,3,88,66,38,54,83.33333333333333,70.0,53.03030303030303,62.72727272727273,5,5,5,5,-154.09090909090907,-154.09090909090907,-154.09090909090912,-154.09090909090912
19,1,21,58,59,36,42.72727272727273,65.15151515151516,65.75757575757575,51.81818181818182,5,5,5,5,-110.45454545454544,-110.45454545454544,-110.45454545454544,-110.45454545454544
1,2,91,68,27,55,85.15151515151516,71.21212121212122,46.36363636363636,63.333333333333336,5,5,5,5,-151.06060606060606,-151.06060606060606,-151.06060606060606,-151.06060606060606
23,4,28,12,96,58,46.96969696969697,37.27272727272727,88.18181818181819,65.15151515151516,5,5,5,5,-122.57575757575759,-122.57575757575759,-122.57575757575759,-122.57575757575759
12,6,12,46,53,92,37.27272727272727,57.878787878787875,62.121212121212125,85.75757575757575,5,5,5,5,-128.03030303030303,-128.03030303030303,-128.03030303030303,-128.03030303030303
5,7,81,60,36,68,79.0909090909091,66.36363636363637,51.81818181818182,71.21212121212122,5,5,5,5,-153.4848484848485,-153.4848484848485,-153.4848484848485,-153.4848484848485
4,2,1,30,8,72,30.606060606060606,48.18181818181819,34.84848484848485,73.63636363636364,5,5,5,5,-72.27272727272731,-72.27272727272731,-72.27272727272728,-72.27272727272728
0,5,28,79,81,58,46.96969696969697,77.87878787878788,79.0909090909091,65.15151515151516,5,5,5,5,-154.09090909090912,-154.09090909090912,-154.09090909090912,-154.09090909090912
20,3,84,95,55,1,80.9090909090909,87.57575757575756,63.333333333333336,30.606060606060606,5,5,5,5,-147.42424242424244,-147.42424242424244,-147.42424242424244,-147.42424242424238
21,1,78,21,58,64,77.27272727272728,42.72727272727273,65.15151515151516,68.78787878787878,5,5,5,5,-138.93939393939394,-138.93939393939394,-138.93939393939394,-138.93939393939394
20,1,51,92,84,59,60.90909090909091,85.75757575757575,80.9090909090909,65.75757575757575,5,5,5,5,-178.33333333333331,-178.33333333333331,-178.33333333333331,-178.33333333333331
